"Date","Tweets published","impressions","engagements","taux d’engagement","Retweets","réponses","J'aime","clics sur le profil de l'utilisateur","clics sur l'URL","clics sur le hashtag","ouvertures des détails","clics sur le permalien","ouvertures d'application","installations de l'application","abonnements ","envoyer le Tweet par email","composer le numéro","vues du média","engagements avec le média","impressions sponsorisé","engagements sponsorisé","taux d’engagement sponsorisé","Retweets sponsorisé","réponses sponsorisé","J'aime sponsorisé","clics sur le profil de l'utilisateur sponsorisé","clics sur l'URL sponsorisé","clics sur le hashtag sponsorisé","ouvertures des détails sponsorisé","clics sur le permalien sponsorisé","ouvertures d'application sponsorisé","installations de l'application sponsorisé","abonnements  sponsorisé","envoyer le Tweet par email sponsorisé","composer le numéro sponsorisé","vues du média sponsorisé","engagements avec le média sponsorisé"
"2021-09-14","1","119","3","0.025210084033613446","0","0","2","0","0","0","1","0","0","0","0","0","0","3","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-09-15","0","37","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-09-16","0","77","3","0.03896103896103896","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-09-17","1","139","4","0.02877697841726619","0","0","1","1","1","0","1","0","0","0","0","0","0","10","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-09-18","0","23","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-09-19","0","27","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-09-20","0","53","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-09-21","0","27","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-09-22","0","39","4","0.10256410256410256","0","0","0","2","1","0","1","0","0","0","0","0","0","6","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-09-23","1","93","4","0.043010752688172046","0","0","0","0","1","0","0","0","0","0","0","0","0","5","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-09-24","0","135","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-09-25","0","26","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-09-26","0","77","7","0.09090909090909091","0","0","0","0","0","0","1","0","0","0","0","0","0","11","6","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-09-27","0","65","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-09-28","1","126","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-09-29","0","103","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-09-30","1","98","2","0.02040816326530612","0","0","1","1","0","0","0","0","0","0","0","0","0","5","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
